credit_card_id,customer_id,card_type,card_limit,current_balance,last_payment_date,payment_due_date,payment_status,credit_utilization,credit_card_number,bank_name
2040,532,mastercard,150000,92302,2024-03-02,2024-04-01,Pending,0.62,5341803132764774,Andhra Bank
2041,532,visa,500000,35208,2024-01-27,2024-02-26,Pending,0.07,4519680566266156,Central Bank of India
2042,532,rupay,75000,9288,2024-06-02,2024-07-02,Overdue,0.12,6.22378E+13,RBL Bank
2043,453,mastercard,20000,3864,2024-04-27,2024-05-27,Pending,0.19,5239147324279356,Yes Bank
2044,899,visa,200000,141698,2024-11-04,2024-12-04,Pending,0.71,4609886753278604,HDFC
2045,899,visa,40000,16474,2024-05-28,2024-06-27,Pending,0.41,4722677072817897,Bank of India
2046,186,visa,25000,9439,2024-10-29,2024-11-28,Paid,0.38,4867360992357139,Federal Bank
2047,186,visa,150000,131084,2024-04-21,2024-05-21,Pending,0.87,4184279526530704,Union Bank of India
2048,186,visa,150000,29065,2024-09-27,2024-10-27,Overdue,0.19,4758080223377258,Bajaj Finserv
2049,793,mastercard,300000,15717,2024-08-05,2024-09-04,Paid,0.05,2626960544366300,Canara Bank
2050,793,mastercard,40000,13140,2024-03-29,2024-04-28,Pending,0.33,2573413503663179,ICICI
2051,1124,visa,30000,17926,2024-10-16,2024-11-15,Overdue,0.6,4961142273947183,Canara Bank
2052,1124,visa,30000,16172,2024-10-13,2024-11-12,Paid,0.54,4202597835833628,Bank of Maharashtra
2053,586,visa,50000,4637,2024-03-07,2024-04-06,Pending,0.09,4312814843905026,Andhra Bank
2054,586,visa,150000,125507,2024-05-23,2024-06-22,Paid,0.84,4570286627472118,IDFC First Bank
2055,586,visa,20000,1166,2024-01-31,2024-03-01,Pending,0.06,4901923020555525,RBL Bank
2056,826,visa,300000,183635,2024-05-19,2024-06-18,Pending,0.61,4706766593151769,Bajaj Finserv
2057,1077,mastercard,500000,445557,2024-03-24,2024-04-23,Paid,0.89,2719089770605773,HDFC
2058,1077,visa,15000,12674,2024-06-09,2024-07-09,Paid,0.84,4715890007664784,Federal Bank
2059,1387,mastercard,300000,9486,2024-10-21,2024-11-20,Overdue,0.03,2440381872535388,Bajaj Finserv
2060,1387,visa,75000,49444,2024-06-13,2024-07-13,Overdue,0.66,4834693031756493,Punjab National Bank
2061,342,mastercard,400000,223783,2024-09-13,2024-10-13,Overdue,0.56,2554592597446535,Punjab National Bank
2062,342,visa,100000,15465,2024-03-24,2024-04-23,Overdue,0.15,4443045922357670,Bank of India
2063,329,mastercard,30000,11243,2024-06-07,2024-07-07,Pending,0.37,2260571990569254,ICICI
2064,329,visa,30000,3014,2024-10-03,2024-11-02,Overdue,0.1,4103080501215032,HDFC
2065,329,discover,75000,70283,2024-01-05,2024-02-04,Overdue,0.94,6011608881086858,ICICI
2066,108,visa,400000,131031,2024-09-03,2024-10-03,Paid,0.33,4490502059332043,SBI
2067,1255,visa,25000,14370,2024-07-10,2024-08-09,Paid,0.57,4851919846214289,Indian Bank
2068,1283,visa,50000,22915,2024-10-08,2024-11-07,Overdue,0.46,4106302964081298,Yes Bank
2069,1283,mastercard,25000,19861,2024-11-04,2024-12-04,Pending,0.79,2701312495956903,Bajaj Finserv
2070,1283,rupay,20000,2516,2024-08-07,2024-09-06,Paid,0.13,6.23257E+13,Bajaj Finserv
2071,422,mastercard,30000,14533,2024-08-27,2024-09-26,Overdue,0.48,2475562476249314,Indian Bank
2072,422,mastercard,500000,289095,2024-06-15,2024-07-15,Pending,0.58,5147999847624869,Yes Bank
2073,422,mastercard,50000,45729,2024-04-21,2024-05-21,Overdue,0.91,2250815276463449,RBL Bank
2074,1356,visa,15000,5679,2024-07-22,2024-08-21,Pending,0.38,4813283935454372,Andhra Bank
2075,1409,mastercard,40000,5141,2024-10-22,2024-11-21,Paid,0.13,5339596660887629,Punjab National Bank
2076,1409,visa,40000,36239,2024-08-22,2024-09-21,Paid,0.91,4834382425169253,Axis Bank
2077,1409,amex,400000,74428,2024-04-09,2024-05-09,Paid,0.19,3.70016E+14,Yes Bank
2078,674,mastercard,300000,237902,2024-11-16,2024-12-16,Paid,0.79,2429085006686570,HDFC
2079,674,mastercard,15000,4428,2024-10-18,2024-11-17,Pending,0.3,5553940957541375,Bank of Maharashtra
2080,674,mastercard,40000,5537,2024-05-07,2024-06-06,Paid,0.14,5538588915412930,IDFC First Bank
2081,38,mastercard,100000,2470,2024-04-07,2024-05-07,Pending,0.02,2280233390518763,Union Bank of India
2082,38,mastercard,15000,3677,2024-02-19,2024-03-20,Paid,0.25,2269619327585302,Union Bank of India
2083,38,visa,300000,226012,2024-04-10,2024-05-10,Overdue,0.75,4295117451311664,ICICI
2084,904,mastercard,15000,8872,2024-10-04,2024-11-03,Pending,0.59,5173112885017528,HDFC
2085,1549,mastercard,40000,38729,2024-09-08,2024-10-08,Paid,0.97,2702957150279089,HDFC
2086,1258,mastercard,400000,325860,2024-02-01,2024-03-02,Pending,0.81,2290194923348003,Central Bank of India
2087,1258,visa,500000,57257,2024-02-25,2024-03-26,Overdue,0.11,4739551115874747,Union Bank of India
2088,945,mastercard,150000,121504,2024-10-08,2024-11-07,Pending,0.81,5173909202377620,Bank of Maharashtra
2089,332,mastercard,25000,12494,2024-08-30,2024-09-29,Pending,0.5,2487018558805990,Yes Bank
2090,1385,visa,15000,4598,2024-01-09,2024-02-08,Overdue,0.31,4626292489510429,IDFC First Bank
2091,1385,visa,30000,25275,2024-10-08,2024-11-07,Overdue,0.84,4753944740521844,Indian Bank
2092,414,mastercard,200000,103442,2024-09-28,2024-10-28,Paid,0.52,2535938953141893,Andhra Bank
2093,414,mastercard,50000,17612,2024-03-18,2024-04-17,Overdue,0.35,2304365013361312,IDFC First Bank
2094,527,visa,20000,10056,2024-03-06,2024-04-05,Overdue,0.5,4516432498198666,Canara Bank
2095,1423,mastercard,25000,14542,2024-10-27,2024-11-26,Pending,0.58,5438654243939266,HDFC
2096,1423,mastercard,15000,7642,2024-02-13,2024-03-14,Paid,0.51,5268835594189065,Bank of India
2097,1423,mastercard,300000,291823,2024-08-03,2024-09-02,Paid,0.97,2290830434875014,Central Bank of India
2098,474,visa,200000,20852,2024-11-10,2024-12-10,Pending,0.1,4355023689796303,Andhra Bank
2099,474,mastercard,20000,14432,2024-04-29,2024-05-29,Paid,0.72,2247340978084589,IDFC First Bank
2100,424,mastercard,40000,32435,2024-07-04,2024-08-03,Paid,0.81,2253249891163902,Yes Bank
2101,1146,visa,25000,20248,2024-06-30,2024-07-30,Overdue,0.81,4825799163935739,ICICI
2102,193,visa,20000,1261,2024-02-29,2024-03-30,Paid,0.06,4968342027889417,RBL Bank
2103,193,mastercard,200000,83187,2024-04-27,2024-05-27,Paid,0.42,2704610679030065,Federal Bank
2104,531,visa,15000,11707,2024-01-08,2024-02-07,Pending,0.78,4454954911809268,IDFC First Bank
2105,531,visa,300000,185249,2024-02-10,2024-03-11,Overdue,0.62,4563829729769219,ICICI
2106,531,visa,50000,7154,2024-08-20,2024-09-19,Paid,0.14,4253947283865242,RBL Bank
2107,809,mastercard,20000,16745,2024-08-02,2024-09-01,Paid,0.84,2480988124178022,Yes Bank
2108,809,visa,50000,37379,2024-08-10,2024-09-09,Pending,0.75,4247580175021043,Central Bank of India
2109,809,discover,300000,223595,2024-08-03,2024-09-02,Pending,0.75,6517602136558166,Punjab National Bank
2110,1031,visa,50000,39778,2024-08-22,2024-09-21,Pending,0.8,4987143817288332,Canara Bank
2111,1276,mastercard,300000,196458,2024-09-05,2024-10-05,Pending,0.65,2263550900221468,Indian Bank
2112,1276,visa,25000,12068,2024-05-01,2024-05-31,Paid,0.48,4258638436507592,Indian Bank
2113,918,visa,200000,6693,2024-10-09,2024-11-08,Paid,0.03,4639128569564776,Andhra Bank
2114,918,visa,500000,164157,2024-07-06,2024-08-05,Overdue,0.33,4806249187581781,RBL Bank
2115,209,mastercard,30000,12413,2024-04-29,2024-05-29,Overdue,0.41,2690462918650196,ICICI
2116,209,visa,75000,10281,2024-03-15,2024-04-14,Paid,0.14,4847326052979042,Yes Bank
2117,1028,mastercard,150000,31782,2024-09-17,2024-10-17,Overdue,0.21,5360228120182837,ICICI
2118,1028,mastercard,300000,274961,2024-02-19,2024-03-20,Overdue,0.92,2224855933337274,IDBI Bank
2119,1028,mastercard,40000,12781,2024-01-16,2024-02-15,Overdue,0.32,5567619688469999,Indian Bank
2120,135,visa,50000,15930,2024-02-08,2024-03-09,Pending,0.32,4746842263611465,Yes Bank
2121,135,mastercard,50000,49033,2024-03-05,2024-04-04,Paid,0.98,2691990481596809,Yes Bank
2122,135,amex,400000,214919,2024-05-21,2024-06-20,Pending,0.54,3.74015E+14,SBI
2123,295,mastercard,150000,132551,2024-06-12,2024-07-12,Paid,0.88,2233410966117729,Bank of India
2124,295,mastercard,200000,60384,2024-05-25,2024-06-24,Pending,0.3,2719919856129894,Central Bank of India
2125,295,visa,200000,32841,2024-09-13,2024-10-13,Overdue,0.16,4202488821023228,Yes Bank
2126,1045,mastercard,300000,72425,2024-02-01,2024-03-02,Overdue,0.24,2339908360382610,IDFC First Bank
2127,1045,mastercard,50000,20568,2024-11-15,2024-12-15,Paid,0.41,2293905439655145,SBI
2128,1004,mastercard,75000,66194,2024-03-11,2024-04-10,Paid,0.88,2287150961468199,Bank of Maharashtra
2129,1266,mastercard,300000,103863,2024-06-13,2024-07-13,Paid,0.35,5326547123027340,IDBI Bank
2130,1266,visa,25000,3958,2024-06-22,2024-07-22,Pending,0.16,4113420277085516,IDFC First Bank
2131,1266,rupay,400000,246342,2024-06-30,2024-07-30,Overdue,0.62,6.22379E+13,ICICI
2132,1521,mastercard,15000,11305,2024-11-09,2024-12-09,Paid,0.75,2486453328168752,SBI
2133,1521,visa,150000,138755,2024-11-03,2024-12-03,Pending,0.93,4455703151332872,Central Bank of India
2134,646,mastercard,25000,13183,2024-11-16,2024-12-16,Overdue,0.53,5571571950618767,Federal Bank
2135,646,visa,400000,153821,2024-10-20,2024-11-19,Paid,0.38,4805561992831792,Canara Bank
2136,1018,mastercard,200000,159582,2024-03-20,2024-04-19,Overdue,0.8,2643692330159610,Axis Bank
2137,1461,visa,20000,11631,2024-05-30,2024-06-29,Pending,0.58,4309997796047188,Central Bank of India
2138,699,mastercard,400000,228427,2024-11-10,2024-12-10,Pending,0.57,2253303474340286,Bajaj Finserv
2139,699,visa,400000,96181,2024-06-11,2024-07-11,Overdue,0.24,4544524900407721,Bank of Maharashtra
2140,979,visa,25000,255,2024-10-12,2024-11-11,Overdue,0.01,4679592652489038,Bank of Maharashtra
2141,745,mastercard,300000,237778,2024-08-24,2024-09-23,Pending,0.79,2533979681612849,Canara Bank
2142,745,mastercard,25000,16668,2024-08-02,2024-09-01,Overdue,0.67,2286499824526276,Bank of Maharashtra
2143,745,mastercard,500000,50802,2024-08-20,2024-09-19,Paid,0.1,2257894770733022,Indian Bank
2144,829,mastercard,50000,3164,2024-04-05,2024-05-05,Overdue,0.06,2228196989054448,RBL Bank
2145,829,mastercard,40000,21155,2024-03-08,2024-04-07,Pending,0.53,5573143066114772,Canara Bank
2146,676,visa,25000,1374,2024-08-07,2024-09-06,Overdue,0.05,4615777143947754,Kotak Mahindra
2147,676,mastercard,150000,72943,2024-01-08,2024-02-07,Overdue,0.49,2451998781571125,Andhra Bank
2148,676,amex,20000,11381,2024-07-07,2024-08-06,Pending,0.57,3.41051E+14,Bank of Baroda
2149,911,visa,40000,17946,2024-03-18,2024-04-17,Pending,0.45,4227225786096091,IDBI Bank
2150,911,visa,25000,9452,2024-07-29,2024-08-28,Pending,0.38,4341752631272438,Andhra Bank
2151,1284,visa,30000,21837,2024-06-02,2024-07-02,Pending,0.73,4728141727904158,Punjab National Bank
2152,1284,visa,30000,18093,2024-07-23,2024-08-22,Overdue,0.6,4238358267327466,Bank of Baroda
2153,1284,visa,200000,10418,2024-10-02,2024-11-01,Overdue,0.05,4779615572709976,Federal Bank
2154,158,visa,15000,8001,2024-07-08,2024-08-07,Paid,0.53,4186302226246062,Bank of India
2155,1318,visa,40000,37431,2024-09-15,2024-10-15,Pending,0.94,4219004750126634,IDBI Bank
2156,1175,visa,100000,38658,2024-03-01,2024-03-31,Paid,0.39,4504801882515400,Axis Bank
2157,1175,mastercard,75000,64651,2024-09-05,2024-10-05,Pending,0.86,2427063534906184,SBI
2158,1175,discover,40000,7632,2024-01-29,2024-02-28,Pending,0.19,6569069228391442,SBI
2159,1224,visa,400000,38980,2024-05-10,2024-06-09,Pending,0.1,4116872056783033,Bank of Baroda
2160,1224,mastercard,40000,29718,2024-06-22,2024-07-22,Overdue,0.74,2720005371136536,RBL Bank
2161,975,visa,400000,360677,2024-06-30,2024-07-30,Pending,0.9,4605792352677143,ICICI
2162,975,mastercard,20000,17081,2024-10-24,2024-11-23,Pending,0.85,2257014661316809,Kotak Mahindra
2163,495,visa,300000,4178,2024-08-12,2024-09-11,Paid,0.01,4238207134134128,Punjab National Bank
2164,495,mastercard,30000,22064,2024-08-02,2024-09-01,Paid,0.74,2281714103984078,IDFC First Bank
2165,495,amex,25000,15876,2024-11-13,2024-12-13,Paid,0.64,3.77714E+14,Bajaj Finserv
2166,484,mastercard,25000,6506,2024-03-01,2024-03-31,Overdue,0.26,2280934711568508,SBI
2167,484,visa,15000,7115,2024-05-01,2024-05-31,Paid,0.47,4147143832882728,Bajaj Finserv
2168,484,rupay,200000,54669,2024-05-08,2024-06-07,Overdue,0.27,6.21394E+13,Central Bank of India
2169,740,mastercard,200000,99690,2024-01-05,2024-02-04,Overdue,0.5,2238852408243933,Bank of Maharashtra
2170,468,visa,300000,182821,2024-10-29,2024-11-28,Pending,0.61,4959695854363173,RBL Bank
2171,1226,visa,40000,15197,2024-10-19,2024-11-18,Pending,0.38,4579314228515456,Bajaj Finserv
2172,1226,mastercard,500000,330315,2024-10-10,2024-11-09,Pending,0.66,2244619110608410,Andhra Bank
2173,1226,amex,150000,126080,2024-09-08,2024-10-08,Pending,0.84,3.72763E+14,Axis Bank
2174,1287,visa,20000,9413,2024-06-25,2024-07-25,Pending,0.47,4570331337095245,IDBI Bank
2175,1287,mastercard,30000,21706,2024-05-09,2024-06-08,Pending,0.72,2488984985400813,Axis Bank
2176,1287,discover,100000,41799,2024-11-10,2024-12-10,Overdue,0.42,6508808556102408,Axis Bank
2177,760,mastercard,400000,208713,2024-03-25,2024-04-24,Overdue,0.52,5348462151165422,Punjab National Bank
2178,760,mastercard,500000,452989,2024-09-22,2024-10-22,Pending,0.91,2254415566559604,Andhra Bank
2179,1349,mastercard,300000,123134,2024-02-10,2024-03-11,Paid,0.41,5305562884128158,Indian Bank
2180,1349,mastercard,150000,56388,2024-01-13,2024-02-12,Pending,0.38,2720142616449398,ICICI
2181,307,mastercard,40000,20815,2024-03-05,2024-04-04,Pending,0.52,2277356961303854,Union Bank of India
2182,307,mastercard,75000,52255,2024-06-06,2024-07-06,Pending,0.7,2475925080951791,ICICI
2183,307,mastercard,100000,95444,2024-04-02,2024-05-02,Paid,0.95,2720836629038128,Canara Bank
2184,1370,visa,40000,29336,2024-01-28,2024-02-27,Pending,0.73,4663895039058691,Yes Bank
2185,1370,visa,150000,54054,2024-09-05,2024-10-05,Overdue,0.36,4515636713933399,Axis Bank
2186,383,mastercard,25000,19823,2024-05-05,2024-06-04,Overdue,0.79,2297966979977964,HDFC
2187,1000,visa,500000,198803,2024-06-01,2024-07-01,Paid,0.4,4393161119507595,Canara Bank
2188,1000,mastercard,500000,401611,2024-03-17,2024-04-16,Overdue,0.8,2275247120300968,SBI
2189,70,visa,150000,55171,2024-04-26,2024-05-26,Pending,0.37,4554424452042405,Federal Bank
2190,70,visa,25000,17553,2024-02-02,2024-03-03,Pending,0.7,4255705061559991,Yes Bank
2191,70,mastercard,500000,84622,2024-03-25,2024-04-24,Pending,0.17,2363421866827277,Canara Bank
2192,846,mastercard,30000,18119,2024-07-08,2024-08-07,Overdue,0.6,2241707103514753,Yes Bank
2193,36,visa,15000,13852,2024-04-06,2024-05-06,Paid,0.92,4767661274784713,RBL Bank
2194,989,visa,150000,104316,2024-09-08,2024-10-08,Pending,0.7,4919905687270761,ICICI
2195,1494,visa,40000,19756,2024-09-24,2024-10-24,Paid,0.49,4854767686837835,Yes Bank
2196,1494,visa,15000,4463,2024-08-31,2024-09-30,Overdue,0.3,4412402358073981,Axis Bank
2197,405,mastercard,300000,210108,2024-11-09,2024-12-09,Paid,0.7,2294846369401309,IDFC First Bank
2198,405,visa,20000,2421,2024-05-13,2024-06-12,Overdue,0.12,4766358381178134,Central Bank of India
2199,1096,visa,15000,12167,2024-08-03,2024-09-02,Overdue,0.81,4658511482048538,Andhra Bank
2200,1003,visa,20000,19273,2024-01-14,2024-02-13,Pending,0.96,4142114748793700,Kotak Mahindra
2201,175,mastercard,500000,169726,2024-01-14,2024-02-13,Pending,0.34,2403928057667066,RBL Bank
2202,175,visa,40000,17960,2024-03-06,2024-04-05,Pending,0.45,4539578714508642,Kotak Mahindra
2203,926,visa,40000,37761,2024-05-27,2024-06-26,Pending,0.94,4559104416723846,Union Bank of India
2204,926,mastercard,75000,12197,2024-10-16,2024-11-15,Paid,0.16,2709015860660768,Central Bank of India
2205,921,mastercard,100000,37279,2024-02-02,2024-03-03,Overdue,0.37,2720065410828469,Federal Bank
2206,260,visa,75000,2256,2024-04-18,2024-05-18,Pending,0.03,4862348543926663,Union Bank of India
2207,260,mastercard,500000,286566,2024-05-02,2024-06-01,Overdue,0.57,2265227015389849,Axis Bank
2208,137,mastercard,30000,18935,2024-01-25,2024-02-24,Paid,0.63,2411131798403186,Union Bank of India
2209,137,visa,100000,48473,2024-01-28,2024-02-27,Pending,0.48,4915353367833190,Bank of Maharashtra
2210,421,visa,300000,162849,2024-02-10,2024-03-11,Pending,0.54,4565442627410015,Punjab National Bank
2211,421,visa,20000,18379,2024-10-01,2024-10-31,Paid,0.92,4013152112572090,Kotak Mahindra
2212,551,mastercard,200000,65527,2024-04-27,2024-05-27,Paid,0.33,2229083098885723,Punjab National Bank
2213,551,mastercard,200000,124129,2024-01-24,2024-02-23,Overdue,0.62,2404724176536160,Bank of Maharashtra
2214,145,visa,15000,12573,2024-06-25,2024-07-25,Pending,0.84,4712162963259253,IDFC First Bank
2215,145,mastercard,40000,22142,2024-01-31,2024-03-01,Paid,0.55,2262813346119618,ICICI
2216,145,amex,400000,296386,2024-05-21,2024-06-20,Overdue,0.74,3.79722E+14,Central Bank of India
2217,372,visa,40000,13711,2024-01-15,2024-02-14,Overdue,0.34,4714439730807160,Bajaj Finserv
2218,372,mastercard,50000,42730,2024-06-02,2024-07-02,Paid,0.85,5210689550648435,Canara Bank
2219,372,amex,400000,253229,2024-11-15,2024-12-15,Overdue,0.63,3.76771E+14,Federal Bank
2220,658,visa,20000,13949,2024-06-05,2024-07-05,Overdue,0.7,4544015053580810,SBI
2221,658,mastercard,25000,24801,2024-01-15,2024-02-14,Paid,0.99,2279988294721085,Bank of Baroda
2222,658,rupay,400000,63689,2024-03-31,2024-04-30,Paid,0.16,6.25819E+13,Axis Bank
2223,429,visa,75000,64904,2024-03-11,2024-04-10,Paid,0.87,4576112425689907,RBL Bank
2224,301,mastercard,25000,24543,2024-10-12,2024-11-11,Overdue,0.98,2693297328085139,Central Bank of India
2225,301,mastercard,15000,4861,2024-08-18,2024-09-17,Paid,0.32,2437001504034817,Central Bank of India
2226,297,mastercard,400000,354776,2024-06-26,2024-07-26,Pending,0.89,5273486715084703,RBL Bank
2227,297,mastercard,200000,97421,2024-02-11,2024-03-12,Overdue,0.49,5593091453875149,Bank of Baroda
2228,297,visa,40000,34291,2024-06-05,2024-07-05,Overdue,0.86,4349987428442867,Kotak Mahindra
2229,565,mastercard,150000,65860,2024-10-11,2024-11-10,Pending,0.44,2376181759565484,IDBI Bank
2230,565,visa,50000,48939,2024-10-01,2024-10-31,Overdue,0.98,4966582098424188,Punjab National Bank
2231,251,visa,150000,124222,2024-08-12,2024-09-11,Paid,0.83,4449557523467140,Canara Bank
2232,251,mastercard,25000,4926,2024-08-16,2024-09-15,Pending,0.2,2703445655336686,SBI
2233,251,discover,40000,12299,2024-06-04,2024-07-04,Paid,0.31,6537316298561274,Axis Bank
2234,810,mastercard,50000,6207,2024-07-09,2024-08-08,Paid,0.12,5194091757137520,Andhra Bank
2235,633,mastercard,200000,41013,2024-04-12,2024-05-12,Paid,0.21,2703373851003415,Bank of India
2236,1416,visa,50000,41210,2024-10-02,2024-11-01,Paid,0.82,4700497760099666,Kotak Mahindra
2237,1416,mastercard,40000,27929,2024-05-15,2024-06-14,Overdue,0.7,2294480629392627,Indian Bank
2238,1416,amex,200000,105714,2024-01-12,2024-02-11,Pending,0.53,3.79651E+14,Federal Bank
2239,1076,visa,20000,19419,2024-08-03,2024-09-02,Paid,0.97,4147856114983001,Axis Bank
2240,758,visa,40000,11686,2024-05-01,2024-05-31,Pending,0.29,4617314024751218,Bank of Maharashtra
2241,758,visa,25000,17115,2024-01-04,2024-02-03,Overdue,0.68,4210377025384827,Union Bank of India
2242,177,mastercard,200000,155233,2024-10-05,2024-11-04,Overdue,0.78,5565741566465071,IDFC First Bank
2243,177,mastercard,30000,5508,2024-09-08,2024-10-08,Paid,0.18,5206540361165406,Yes Bank
2244,171,visa,20000,4800,2024-01-03,2024-02-02,Paid,0.24,4881013132258616,Bank of Baroda
2245,764,mastercard,15000,5297,2024-09-11,2024-10-11,Paid,0.35,2251550472320940,ICICI
2246,764,visa,150000,115261,2024-07-24,2024-08-23,Pending,0.77,4506604128286440,Bajaj Finserv
2247,391,mastercard,40000,32792,2024-04-01,2024-05-01,Paid,0.82,2353678047672235,Yes Bank
2248,391,mastercard,75000,50532,2024-09-11,2024-10-11,Overdue,0.67,2253730403263439,Bajaj Finserv
2249,391,mastercard,40000,34208,2024-01-06,2024-02-05,Pending,0.86,2701056064061302,RBL Bank
2250,597,visa,200000,56072,2024-11-15,2024-12-15,Paid,0.28,4323412267146461,IDFC First Bank
2251,597,visa,75000,73464,2024-10-29,2024-11-28,Pending,0.98,4702546784980000,Bajaj Finserv
2252,597,mastercard,300000,63040,2024-07-31,2024-08-30,Overdue,0.21,2416099542347774,Central Bank of India
